year,id,undergrad_men,undergrad_women,undergrad,graduate_men,graduate_women,graduate,total_men,total_women,total,cat,school
1970,psych,203,181,384,49,25,74,252,206,458,socsci,school_hs
1970,slavic,4,4,8,10,11,21,14,15,29,hum,school_hs
1970,socthink,2,0,2,0,0,0,2,0,2,hum,school_hs
1970,soc,40,34,74,22,7,29,62,41,103,socsci,school_hs
1970,spanport,7,15,22,6,19,25,13,34,47,hum,school_hs
1970,drama,15,12,27,36,16,52,51,28,79,hum,school_hs
1970,stats,14,3,17,36,10,46,50,13,63,math,school_hs
1970,school_law,2,0,2,453,73,526,455,73,528,dept,dept
1970,prelaw,2,0,2,0,0,0,2,0,2,prof,school_law
1970,law,0,0,0,400,72,472,400,72,472,prof,school_law
1970,lawbiz,0,0,0,53,1,54,53,1,54,prof,school_law
1970,school_med,6,63,69,362,71,433,368,134,502,dept,dept
1970,anatomy,0,0,0,2,0,2,2,0,2,prof,school_med
1970,bioc,0,0,0,15,1,16,15,1,16,prof,school_med
1970,gene,0,0,0,5,4,9,5,4,9,prof,school_med
1970,medmicrobio,0,1,1,11,9,20,11,10,21,prof,school_med
1970,pharma,0,0,0,7,4,11,7,4,11,prof,school_med
1970,physio,0,0,0,2,5,7,2,5,7,prof,school_med
1970,med,6,0,6,298,27,325,304,27,331,prof,school_med
1970,hearspeech,0,0,0,4,1,5,4,1,5,prof,school_med
1970,nepr,0,0,0,9,2,11,9,2,11,prof,school_med
1970,nurse,0,62,62,0,0,0,0,62,62,prof,school_med
1970,phystherapy,0,0,0,9,18,27,9,18,27,prof,school_med
1969,undeclared,1603,879,2482,0,0,0,1603,879,2482,aggr,misc
1969,total,4217,2004,6221,4401,816,5217,8618,2820,11438,aggr,total
1969,unaffliated,0,0,0,59,16,75,59,16,75,dept,dept
1969,biophys,0,0,0,6,0,6,6,0,6,physci,school_hs
1969,foodres,0,0,0,31,4,35,31,4,35,physci,school_hs
1969,gradspec,0,0,0,22,12,34,22,12,34,inter,misc
1969,school_biz,0,0,0,637,14,651,637,14,651,dept,dept
1969,business,0,0,0,637,14,651,637,14,651,prof,school_biz
1969,school_es,34,1,35,114,7,121,148,8,156,dept,dept
1969,geo,20,0,20,52,5,57,72,5,77,physci,school_es
1969,geophys,7,0,7,25,0,25,32,0,32,physci,school_es
1969,hydro,0,0,0,0,0,0,0,0,0,physci,school_es
1969,minengr,0,0,0,17,1,18,17,1,18,engr,school_es
1969,petrolengr,7,1,8,20,1,21,27,2,29,engr,school_es
1969,school_educ,0,0,0,247,174,421,247,174,421,dept,dept
1969,educ,0,0,0,242,173,415,242,173,415,hum,school_educ
1969,healthed,0,0,0,0,0,0,0,0,0,hum,school_educ
1969,educbiz,0,0,0,5,1,6,5,1,6,hum,school_educ
1969,school_engr,508,13,521,1418,21,1439,1926,34,1960,dept,dept
1969,preengr,219,9,228,0,0,0,219,9,228,engr,school_engr
1969,aa,3,0,3,174,1,175,177,1,178,engr,school_engr
1969,appmech,0,0,0,41,0,41,41,0,41,physci,school_hs
1969,chemeng,11,1,12,36,2,38,47,3,50,engr,school_engr
1969,ce,26,0,26,188,2,190,214,2,216,engr,school_engr
1969,ee,87,1,88,457,5,462,544,6,550,engr,school_engr
1969,engr_es,0,0,0,57,1,58,57,1,58,engr,school_engr
1969,engrsci,1,0,1,3,0,3,4,0,4,engr,school_engr
1969,genengr,81,2,83,7,0,7,88,2,90,engr,school_engr
1969,ie,28,0,28,115,3,118,143,3,146,engr,school_engr
1969,matsci,0,0,0,56,3,59,56,3,59,engr,school_engr
1969,me,52,0,52,182,1,183,234,1,235,engr,school_engr
1969,opsres,0,0,0,102,3,105,102,3,105,math,school_engr
1969,school_hs,2060,1041,3101,1202,457,1659,3262,1498,4760,dept,dept
1969,aaas,2,0,2,0,0,0,2,0,2,hum,school_hs
1969,anthro,46,66,112,15,19,34,61,85,146,socsci,school_hs
1969,appphys,0,0,0,42,0,42,42,0,42,physci,school_hs
1969,architect,17,1,18,15,4,19,32,5,37,hum,school_hs
1969,art,18,58,76,18,10,28,36,68,104,hum,school_hs
1969,chinese,1,4,5,9,5,14,10,9,19,hum,school_hs
1969,japanese,3,2,5,1,2,3,4,4,8,hum,school_hs
1969,bio,212,65,277,65,24,89,277,89,366,physci,school_hs
1969,chem,50,5,55,87,13,100,137,18,155,physci,school_hs
1969,classics,2,4,6,20,10,30,22,14,36,hum,school_hs
1969,comm,55,27,82,60,31,91,115,58,173,hum,school_hs
1969,cs,1,0,1,82,11,93,83,11,94,engr,school_engr
1969,eastasn,0,1,1,9,5,14,9,6,15,hum,school_hs
1969,econ,217,17,234,62,9,71,279,26,305,socsci,school_hs
1969,english,222,191,413,69,53,122,291,244,535,hum,school_hs
1969,french,8,18,26,12,13,25,20,31,51,hum,school_hs
1969,italian,1,1,2,0,0,0,1,1,2,hum,school_hs
1969,german,24,17,41,20,22,42,44,39,83,hum,school_hs
1969,history,290,125,415,67,27,94,357,152,509,hum,school_hs
1969,humsp,18,10,28,6,0,6,24,10,34,hum,school_hs
1969,interdept,17,9,26,0,0,0,17,9,26,inter,misc
1969,latinam,0,0,0,9,8,17,9,8,17,hum,school_hs
1969,linguist,1,0,1,15,27,42,16,27,43,socsci,school_hs
1969,math,78,31,109,81,10,91,159,41,200,math,school_hs
1969,music,32,34,66,33,26,59,65,60,125,hum,school_hs
1969,phil,55,12,67,28,11,39,83,23,106,hum,school_hs
1969,physicalsci,2,1,3,8,0,8,10,1,11,physci,school_hs
1969,physics,58,6,64,127,5,132,185,11,196,physci,school_hs
1969,polisci,305,70,375,57,8,65,362,78,440,socsci,school_hs
1969,psych,241,167,408,57,30,87,298,197,495,socsci,school_hs
1969,slavic,6,5,11,13,14,27,19,19,38,hum,school_hs
1969,socthink,1,3,4,0,0,0,1,3,4,hum,school_hs
1969,soc,37,43,80,25,8,33,62,51,113,socsci,school_hs
1969,spanport,9,19,28,7,20,27,16,39,55,hum,school_hs
1969,drama,17,22,39,43,18,61,60,40,100,hum,school_hs
1969,stats,14,7,21,40,14,54,54,21,75,math,school_hs
1969,school_law,3,2,5,363,62,425,366,64,430,dept,dept
1969,prelaw,3,2,5,0,0,0,3,2,5,prof,school_law
1969,law,0,0,0,339,62,401,339,62,401,prof,school_law
1969,lawbiz,0,0,0,24,0,24,24,0,24,prof,school_law
1969,school_med,9,68,77,361,65,426,370,133,503,dept,dept
1969,anatomy,0,0,0,2,0,2,2,0,2,prof,school_med
1969,bioc,0,0,0,12,0,12,12,0,12,prof,school_med
1969,gene,0,0,0,7,3,10,7,3,10,prof,school_med
1969,medmicrobio,1,1,2,10,12,22,11,13,24,prof,school_med
1969,pharma,0,0,0,6,5,11,6,5,11,prof,school_med
1969,physio,0,0,0,4,5,9,4,5,9,prof,school_med
1969,med,8,0,8,303,26,329,311,26,337,prof,school_med
1969,nepr,0,0,0,7,2,9,7,2,9,prof,school_med
1969,nurse,0,67,67,0,0,0,0,67,67,prof,school_med
1969,phystherapy,0,0,0,5,12,17,5,12,17,prof,school_med
1969,hearspeech,0,0,0,5,0,5,5,0,5,prof,school_med
1968,undeclared,1526,885,2411,0,0,0,1526,885,2411,aggr,misc
1968,total,4171,1907,6078,4383,861,5244,8554,2768,11322,aggr,total
1968,unaffliated,0,0,0,55,15,70,55,15,70,dept,dept
1968,biophys,0,0,0,14,3,17,14,3,17,physci,school_hs
1968,foodres,0,0,0,28,3,31,28,3,31,physci,school_hs
1968,gradspec,0,0,0,13,9,22,13,9,22,inter,misc
1968,school_biz,0,0,0,579,8,587,579,8,587,dept,dept
1968,business,0,0,0,579,8,587,579,8,587,prof,school_biz
1968,school_es,35,1,36,114,9,123,149,10,159,dept,dept
1968,geo,22,1,23,62,8,70,84,9,93,physci,school_es
1968,geophys,8,0,8,20,0,20,28,0,28,physci,school_es
1968,hydro,0,0,0,2,0,2,2,0,2,physci,school_es
1968,minengr,1,0,1,14,1,15,15,1,16,engr,school_es
1968,petrolengr,4,0,4,16,0,16,20,0,20,engr,school_es
1968,school_educ,0,0,0,249,241,490,249,241,490,dept,dept
1968,educ,0,0,0,249,240,489,249,240,489,hum,school_educ
1968,healthed,0,0,0,0,1,1,0,1,1,hum,school_educ
1968,school_engr,538,11,549,1412,29,1441,1950,40,1990,dept,dept
1968,aa,1,0,1,199,1,200,200,1,201,engr,school_engr
1968,appmech,0,0,0,46,1,47,46,1,47,physci,school_hs
1968,chemeng,20,0,20,38,1,39,58,1,59,engr,school_engr
1968,ce,36,0,36,155,3,158,191,3,194,engr,school_engr
1968,ee,66,0,66,466,3,469,532,3,535,engr,school_engr
1968,engr_es,0,0,0,54,3,57,54,3,57,engr,school_engr
1968,engrsci,6,0,6,7,0,7,13,0,13,engr,school_engr
1968,genengr,315,11,326,0,0,0,315,11,326,engr,school_engr
1968,ie,33,0,33,96,4,100,129,4,133,engr,school_engr
1968,matsci,1,0,1,71,5,76,72,5,77,engr,school_engr
1968,me,60,0,60,176,1,177,236,1,237,engr,school_engr
1968,opsres,0,0,0,104,7,111,104,7,111,math,school_engr
1968,school_hs,2057,940,2997,1237,440,1677,3294,1380,4674,dept,dept
1968,anthro,33,36,69,19,16,35,52,52,104,socsci,school_hs
1968,appphys,0,0,0,53,0,53,53,0,53,physci,school_hs
1968,architect,26,2,28,10,6,16,36,8,44,hum,school_hs
1968,art,18,49,67,16,10,26,34,59,93,hum,school_hs
1968,chinese,1,6,7,9,2,11,10,8,18,hum,school_hs
1968,japanese,2,5,7,3,2,5,5,7,12,hum,school_hs
1968,bio,196,57,253,51,29,80,247,86,333,physci,school_hs
1968,chem,49,3,52,100,12,112,149,15,164,physci,school_hs
1968,classics,5,5,10,24,9,33,29,14,43,hum,school_hs
1968,comm,49,24,73,53,20,73,102,44,146,hum,school_hs
1968,cs,0,0,0,79,8,87,79,8,87,engr,school_engr
1968,eastasn,0,0,0,6,5,11,6,5,11,hum,school_hs
1968,econ,223,19,242,68,7,75,291,26,317,socsci,school_hs
1968,english,208,198,406,68,48,116,276,246,522,hum,school_hs
1968,french,10,19,29,16,19,35,26,38,64,hum,school_hs
1968,italian,0,2,2,0,0,0,0,2,2,hum,school_hs
1968,german,22,19,41,20,23,43,42,42,84,hum,school_hs
1968,history,297,118,415,75,22,97,372,140,512,hum,school_hs
1968,humsp,23,12,35,0,0,0,23,12,35,hum,school_hs
1968,interdept,12,3,15,0,0,0,12,3,15,inter,misc
1968,latinam,0,0,0,10,10,20,10,10,20,hum,school_hs
1968,linguist,0,0,0,15,23,38,15,23,38,socsci,school_hs
1968,math,100,33,133,77,4,81,177,37,214,math,school_hs
1968,music,15,29,44,29,21,50,44,50,94,hum,school_hs
1968,phil,54,8,62,41,14,55,95,22,117,hum,school_hs
1968,physicalsci,2,2,4,6,0,6,8,2,10,physci,school_hs
1968,physics,71,3,74,117,3,120,188,6,194,physci,school_hs
1968,polisci,328,77,405,65,9,74,393,86,479,socsci,school_hs
1968,psych,242,140,382,60,31,91,302,171,473,socsci,school_hs
1968,slavic,3,2,5,9,12,21,12,14,26,hum,school_hs
1968,socthink,3,1,4,0,0,0,3,1,4,hum,school_hs
1968,soc,32,34,66,24,14,38,56,48,104,socsci,school_hs
1968,spanport,6,18,24,5,20,25,11,38,49,hum,school_hs
1968,drama,10,13,23,40,20,60,50,33,83,hum,school_hs
1968,stats,17,3,20,69,21,90,86,24,110,math,school_hs
1968,school_law,0,0,0,393,49,442,393,49,442,dept,dept
1968,law,0,0,0,384,49,433,384,49,433,prof,school_law
1968,prelaw,0,0,0,0,0,0,0,0,0,prof,school_law
1968,lawbiz,0,0,0,9,0,9,9,0,9,prof,school_law
1968,school_med,15,70,85,344,70,414,359,140,499,dept,dept
1968,med,14,0,14,284,34,318,298,34,332,prof,school_med
1968,anatomy,0,0,0,1,4,5,1,4,5,prof,school_med
1968,bioc,0,0,0,14,0,14,14,0,14,prof,school_med
1968,gene,0,0,0,8,3,11,8,3,11,prof,school_med
1968,medmicrobio,1,3,4,8,11,19,9,14,23,prof,school_med
1968,pharma,0,0,0,5,4,9,5,4,9,prof,school_med
1968,physio,0,0,0,4,5,9,4,5,9,prof,school_med
1968,nepr,0,0,0,12,2,14,12,2,14,prof,school_med
1968,nurse,0,60,60,0,0,0,0,60,60,prof,school_med
1968,phystherapy,0,7,7,2,5,7,2,12,14,prof,school_med
1968,hearspeech,0,0,0,6,2,8,6,2,8,prof,school_med
1967,undeclared,1398,805,2203,0,0,0,1398,805,2203,aggr,misc
1967,total,4133,1790,5923,4681,836,5517,8814,2626,11440,aggr,total
1967,unaffliated,0,0,0,63,6,69,63,6,69,dept,dept
1967,biophys,0,0,0,20,3,23,20,3,23,physci,school_hs
1967,foodres,0,0,0,30,0,30,30,0,30,physci,school_hs
1967,gradspec,0,0,0,13,3,16,13,3,16,inter,misc
1967,school_biz,0,0,0,583,6,589,583,6,589,dept,dept
1967,business,0,0,0,583,6,589,583,6,589,prof,school_biz
1967,school_es,35,3,38,126,5,131,161,8,169,dept,dept
1967,geo,19,3,22,69,5,74,88,8,96,physci,school_es
1967,geophys,9,0,9,21,0,21,30,0,30,physci,school_es
1967,hydro,0,0,0,1,0,1,1,0,1,physci,school_es
1967,minengr,2,0,2,18,0,18,20,0,20,engr,school_es
1967,petrolengr,5,0,5,17,0,17,22,0,22,engr,school_es
1967,school_educ,0,0,0,300,289,589,300,289,589,dept,dept
1967,educ,0,0,0,298,288,586,298,288,586,hum,school_educ
1967,healthed,0,0,0,2,1,3,2,1,3,hum,school_educ
1967,school_engr,587,6,593,1504,17,1521,2091,23,2114,dept,dept
1967,aa,0,0,0,233,3,236,233,3,236,engr,school_engr
1967,chemeng,30,1,31,41,2,43,71,3,74,engr,school_engr
1967,ce,47,0,47,208,2,210,255,2,257,engr,school_engr
1967,ee,90,0,90,503,2,505,593,2,595,engr,school_engr
1967,engr_es,0,0,0,29,0,29,29,0,29,engr,school_engr
1967,appmech,0,0,0,56,0,56,56,0,56,physci,school_hs
1967,engrsci,5,0,5,9,0,9,14,0,14,engr,school_engr
1967,genengr,303,5,308,0,0,0,303,5,308,engr,school_engr
1967,ie,45,0,45,101,3,104,146,3,149,engr,school_engr
1967,matsci,1,0,1,79,1,80,80,1,81,engr,school_engr
1967,me,66,0,66,190,2,192,256,2,258,engr,school_engr
1967,opsres,0,0,0,55,2,57,55,2,57,math,school_engr
1967,school_hs,2089,896,2985,1349,405,1754,3438,1301,4739,dept,dept
1967,appphys,0,0,0,57,0,57,57,0,57,physci,school_hs
1967,anthro,23,32,55,23,16,39,46,48,94,socsci,school_hs
1967,architect,28,2,30,15,6,21,43,8,51,hum,school_hs
1967,art,21,52,73,15,12,27,36,64,100,hum,school_hs
1967,chinese,4,5,9,8,3,11,12,8,20,hum,school_hs
1967,japanese,2,2,4,4,3,7,6,5,11,hum,school_hs
1967,eastasn,0,0,0,3,1,4,3,1,4,hum,school_hs
1967,bio,177,58,235,43,32,75,220,90,310,physci,school_hs
1967,chem,54,9,63,105,8,113,159,17,176,physci,school_hs
1967,classics,9,5,14,26,7,33,35,12,47,hum,school_hs
1967,comm,40,27,67,69,23,92,109,50,159,hum,school_hs
1967,cs,0,0,0,80,9,89,80,9,89,engr,school_engr
1967,econ,255,25,280,74,5,79,329,30,359,socsci,school_hs
1967,english,189,188,377,64,37,101,253,225,478,hum,school_hs
1967,french,20,33,53,21,18,39,41,51,92,hum,school_hs
1967,history,343,124,467,112,29,141,455,153,608,hum,school_hs
1967,humsp,26,9,35,0,0,0,26,9,35,hum,school_hs
1967,latinam,0,0,0,10,5,15,10,5,15,hum,school_hs
1967,linguist,0,0,0,13,18,31,13,18,31,socsci,school_hs
1967,math,106,27,133,83,4,87,189,31,220,math,school_hs
1967,german,19,24,43,23,23,46,42,47,89,hum,school_hs
1967,russian,4,3,7,9,11,20,13,14,27,hum,school_hs
1967,spanport,11,16,27,11,24,35,22,40,62,hum,school_hs
1967,music,18,24,42,38,21,59,56,45,101,hum,school_hs
1967,phil,48,12,60,32,11,43,80,23,103,hum,school_hs
1967,physicalsci,2,2,4,4,0,4,6,2,8,physci,school_hs
1967,physics,104,4,108,126,2,128,230,6,236,physci,school_hs
1967,polisci,323,69,392,67,12,79,390,81,471,socsci,school_hs
1967,psych,221,113,334,66,26,92,287,139,426,socsci,school_hs
1967,socthink,1,0,1,0,0,0,1,0,1,hum,school_hs
1967,soc,24,21,45,28,10,38,52,31,83,socsci,school_hs
1967,drama,9,10,19,32,16,48,41,26,67,hum,school_hs
1967,stats,8,0,8,88,13,101,96,13,109,math,school_hs
1967,school_law,0,0,0,406,24,430,406,24,430,dept,dept
1967,law,0,0,0,406,24,430,406,24,430,prof,school_law
1967,prelaw,0,0,0,0,0,0,0,0,0,prof,school_law
1967,school_med,24,80,104,350,84,434,374,164,538,dept,dept
1967,anatomy,0,0,0,1,4,5,1,4,5,prof,school_med
1967,bioc,0,0,0,16,1,17,16,1,17,prof,school_med
1967,gene,0,0,0,8,2,10,8,2,10,prof,school_med
1967,medmicrobio,0,1,1,9,7,16,9,8,17,prof,school_med
1967,pharma,0,0,0,6,3,9,6,3,9,prof,school_med
1967,physio,0,0,0,5,0,5,5,0,5,prof,school_med
1967,med,21,1,22,275,33,308,296,34,330,prof,school_med
1967,nepr,0,0,0,9,1,10,9,1,10,prof,school_med
1967,nurse,0,66,66,0,0,0,0,66,66,prof,school_med
1967,phystherapy,2,10,12,11,17,28,13,27,40,prof,school_med
1967,hearspeech,1,2,3,10,16,26,11,18,29,prof,school_med
1966,undeclared,1417,784,2201,0,0,0,1417,784,2201,aggr,misc
1966,total,4173,1752,5925,4556,830,5386,8729,2582,11311,aggr,total
1966,unaffliated,0,0,0,91,11,102,91,11,102,dept,dept
1966,biophys,0,0,0,19,4,23,19,4,23,physci,school_hs
1966,foodres,0,0,0,19,1,20,19,1,20,physci,school_hs
1966,gradspec,0,0,0,11,4,15,11,4,15,inter,misc
1966,opsres,0,0,0,42,2,44,42,2,44,math,school_engr
1966,school_biz,0,0,0,545,7,552,545,7,552,dept,dept
1966,business,0,0,0,545,7,552,545,7,552,prof,school_biz
1966,school_es,30,3,33,103,4,107,133,7,140,dept,dept
1966,geo,15,3,18,54,4,58,69,7,76,physci,school_es
1966,geophys,5,0,5,16,0,16,21,0,21,physci,school_es
1966,hydro,0,0,0,3,0,3,3,0,3,physci,school_es
1966,minengr,2,0,2,20,0,20,22,0,22,engr,school_es
1966,petrolengr,8,0,8,10,0,10,18,0,18,engr,school_es
1966,school_educ,0,0,0,286,287,573,286,287,573,dept,dept
1966,educ,0,0,0,286,285,571,286,285,571,hum,school_educ
1966,healthed,0,0,0,0,2,2,0,2,2,hum,school_educ
1966,school_engr,579,9,588,1476,9,1485,2055,18,2073,dept,dept
1966,aa,0,0,0,203,2,205,203,2,205,engr,school_engr
1966,chemeng,17,0,17,42,2,44,59,2,61,engr,school_engr
1966,ce,55,0,55,198,2,200,253,2,255,engr,school_engr
1966,ee,101,1,102,587,1,588,688,2,690,engr,school_engr
1966,engr_es,0,0,0,13,0,13,13,0,13,engr,school_engr
1966,appmech,0,0,0,58,0,58,58,0,58,physci,school_hs
1966,engrsci,7,0,7,13,0,13,20,0,20,engr,school_engr
1966,genengr,266,4,270,0,0,0,266,4,270,engr,school_engr
1966,ie,44,0,44,108,0,108,152,0,152,engr,school_engr
1966,matsci,7,3,10,87,2,89,94,5,99,engr,school_engr
1966,me,82,1,83,167,0,167,249,1,250,engr,school_engr
1966,school_hs,2120,867,2987,1304,381,1685,3424,1248,4672,dept,dept
1966,anthro,23,30,53,22,18,40,45,48,93,socsci,school_hs
1966,architect,25,3,28,16,2,18,41,5,46,hum,school_hs
1966,art,19,46,65,21,16,37,40,62,102,hum,school_hs
1966,chinese,5,0,5,8,5,13,13,5,18,hum,school_hs
1966,japanese,4,2,6,6,2,8,10,4,14,hum,school_hs
1966,bio,209,51,260,33,24,57,242,75,317,physci,school_hs
1966,chem,59,8,67,105,9,114,164,17,181,physci,school_hs
1966,classics,10,7,17,21,7,28,31,14,45,hum,school_hs
1966,comm,40,19,59,65,21,86,105,40,145,hum,school_hs
1966,cs,0,0,0,86,13,99,86,13,99,engr,school_engr
1966,econ,270,31,301,58,6,64,328,37,365,socsci,school_hs
1966,english,185,162,347,77,42,119,262,204,466,hum,school_hs
1966,french,12,42,54,16,13,29,28,55,83,hum,school_hs
1966,latinam,1,0,1,8,4,12,9,4,13,hum,school_hs
1966,history,421,181,602,93,26,119,514,207,721,hum,school_hs
1966,humsp,10,5,15,0,0,0,10,5,15,hum,school_hs
1966,linguist,0,0,0,15,12,27,15,12,27,socsci,school_hs
1966,math,121,31,152,82,5,87,203,36,239,math,school_hs
1966,german,11,17,28,22,28,50,33,45,78,hum,school_hs
1966,russian,3,3,6,14,8,22,17,11,28,hum,school_hs
1966,spanport,12,12,24,18,14,32,30,26,56,hum,school_hs
1966,music,16,19,35,38,18,56,54,37,91,hum,school_hs
1966,phil,42,9,51,37,7,44,79,16,95,hum,school_hs
1966,physicalsci,2,1,3,3,0,3,5,1,6,physci,school_hs
1966,physics,112,1,113,113,3,116,225,4,229,physci,school_hs
1966,appphys,0,0,0,58,1,59,58,1,59,physci,school_hs
1966,polisci,280,62,342,59,13,72,339,75,414,socsci,school_hs
1966,psych,181,91,272,69,25,94,250,116,366,socsci,school_hs
1966,socthink,3,2,5,0,0,0,3,2,5,hum,school_hs
1966,soc,25,15,40,18,10,28,43,25,68,socsci,school_hs
1966,drama,9,13,22,30,9,39,39,22,61,hum,school_hs
1966,stats,10,4,14,93,20,113,103,24,127,math,school_hs
1966,school_law,1,0,1,425,31,456,426,31,457,dept,dept
1966,law,0,0,0,425,31,456,425,31,456,prof,school_law
1966,prelaw,1,0,1,0,0,0,1,0,1,prof,school_law
1966,school_med,26,89,115,326,100,426,352,189,541,dept,dept
1966,anatomy,0,0,0,2,5,7,2,5,7,prof,school_med
1966,bioc,0,0,0,13,0,13,13,0,13,prof,school_med
1966,gene,0,0,0,9,0,9,9,0,9,prof,school_med
1966,medmicrobio,2,3,5,8,9,17,10,12,22,prof,school_med
1966,pharma,0,0,0,6,2,8,6,2,8,prof,school_med
1966,physio,1,0,1,7,1,8,8,1,9,prof,school_med
1966,med,21,0,21,253,31,284,274,31,305,prof,school_med
1966,nepr,0,0,0,5,2,7,5,2,7,prof,school_med
1966,nurse,1,75,76,0,0,0,1,75,76,prof,school_med
1966,phystherapy,1,6,7,11,16,27,12,22,34,prof,school_med
1966,hearspeech,0,5,5,12,34,46,12,39,51,prof,school_med
1965,undeclared,1411,751,2162,0,0,0,1411,751,2162,aggr,misc
1965,total,4140,1713,5853,4380,850,5230,8520,2563,11083,aggr,total
1965,unaffliated,0,0,0,84,12,96,84,12,96,dept,dept
1965,biophys,0,0,0,12,4,16,12,4,16,physci,school_hs
1965,foodres,0,0,0,16,2,18,16,2,18,physci,school_hs
1965,gradspec,0,0,0,16,6,22,16,6,22,inter,misc
1965,opsres,0,0,0,40,0,40,40,0,40,math,school_engr
1965,school_biz,0,0,0,472,5,477,472,5,477,dept,dept
1965,business,0,0,0,472,5,477,472,5,477,prof,school_biz
1965,school_es,40,3,43,105,6,111,145,9,154,dept,dept
1965,geo,26,3,29,49,6,55,75,9,84,physci,school_es
1965,geophys,6,0,6,22,0,22,28,0,28,physci,school_es
1965,hydro,0,0,0,4,0,4,4,0,4,physci,school_es
1965,minengr,2,0,2,19,0,19,21,0,21,engr,school_es
1965,petrolengr,6,0,6,11,0,11,17,0,17,engr,school_es
1965,school_educ,1,0,1,296,285,581,297,285,582,dept,dept
1965,educ,1,0,1,295,282,577,296,282,578,hum,school_educ
1965,healthed,0,0,0,1,3,4,1,3,4,hum,school_educ
1965,school_engr,592,10,602,1393,8,1401,1985,18,2003,dept,dept
1965,aa,0,0,0,190,2,192,190,2,192,engr,school_engr
1965,chemeng,17,0,17,40,1,41,57,1,58,engr,school_engr
1965,ce,48,0,48,176,2,178,224,2,226,engr,school_engr
1965,ee,127,1,128,583,1,584,710,2,712,engr,school_engr
1965,appmech,0,0,0,60,0,60,60,0,60,physci,school_hs
1965,engrsci,9,0,9,15,1,16,24,1,25,engr,school_engr
1965,genengr,264,4,268,0,0,0,264,4,268,engr,school_engr
1965,ie,47,0,47,96,0,96,143,0,143,engr,school_engr
1965,matsci,8,4,12,72,0,72,80,4,84,engr,school_engr
1965,me,72,1,73,161,1,162,233,2,235,engr,school_engr
1965,school_hs,2075,870,2945,1296,383,1679,3371,1253,4624,dept,dept
1965,anthro,21,21,42,25,16,41,46,37,83,socsci,school_hs
1965,architect,37,3,40,22,4,26,59,7,66,hum,school_hs
1965,art,15,40,55,18,12,30,33,52,85,hum,school_hs
1965,chinese,5,1,6,19,4,23,24,5,29,hum,school_hs
1965,japanese,2,3,5,12,7,19,14,10,24,hum,school_hs
1965,bio,168,50,218,33,23,56,201,73,274,physci,school_hs
1965,chem,79,11,90,107,8,115,186,19,205,physci,school_hs
1965,classics,13,13,26,17,6,23,30,19,49,hum,school_hs
1965,comm,31,14,45,39,15,54,70,29,99,hum,school_hs
1965,cs,0,0,0,94,11,105,94,11,105,engr,school_engr
1965,econ,294,28,322,66,7,73,360,35,395,socsci,school_hs
1965,english,194,163,357,90,43,133,284,206,490,hum,school_hs
1965,french,10,46,56,13,14,27,23,60,83,hum,school_hs
1965,history,455,192,647,92,33,125,547,225,772,hum,school_hs
1965,humsp,6,1,7,0,0,0,6,1,7,hum,school_hs
1965,latinam,4,5,9,14,6,20,18,11,29,hum,school_hs
1965,linguist,0,0,0,13,7,20,13,7,20,socsci,school_hs
1965,math,106,32,138,122,13,135,228,45,273,math,school_hs
1965,german,15,15,30,23,22,45,38,37,75,hum,school_hs
1965,russian,3,6,9,6,11,17,9,17,26,hum,school_hs
1965,spanport,4,16,20,13,15,28,17,31,48,hum,school_hs
1965,music,12,24,36,29,23,52,41,47,88,hum,school_hs
1965,phil,48,11,59,35,8,43,83,19,102,hum,school_hs
1965,physicalsci,5,0,5,5,0,5,10,0,10,physci,school_hs
1965,physics,104,1,105,103,2,105,207,3,210,physci,school_hs
1965,appphys,0,0,0,38,2,40,38,2,40,physci,school_hs
1965,polisci,251,57,308,60,11,71,311,68,379,socsci,school_hs
1965,psych,141,80,221,68,19,87,209,99,308,socsci,school_hs
1965,socthink,2,0,2,0,0,0,2,0,2,hum,school_hs
1965,soc,30,19,49,16,11,27,46,30,76,socsci,school_hs
1965,drama,10,10,20,28,11,39,38,21,59,hum,school_hs
1965,stats,10,8,18,76,19,95,86,27,113,math,school_hs
1965,school_law,3,1,4,420,29,449,423,30,453,dept,dept
1965,law,0,0,0,420,29,449,420,29,449,prof,school_law
1965,prelaw,3,1,4,0,0,0,3,1,4,prof,school_law
1965,school_med,18,78,96,314,122,436,332,200,532,dept,dept
1965,anatomy,0,0,0,3,4,7,3,4,7,prof,school_med
1965,bioc,0,0,0,10,1,11,10,1,11,prof,school_med
1965,gene,0,0,0,6,1,7,6,1,7,prof,school_med
1965,medmicrobio,0,1,1,8,8,16,8,9,17,prof,school_med
1965,pharma,0,0,0,8,3,11,8,3,11,prof,school_med
1965,physio,5,0,5,9,2,11,14,2,16,prof,school_med
1965,med,13,0,13,239,33,272,252,33,285,prof,school_med
1965,nepr,0,0,0,6,0,6,6,0,6,prof,school_med
1965,nurse,0,67,67,0,0,0,0,67,67,prof,school_med
1965,phystherapy,0,5,5,9,24,33,9,29,38,prof,school_med
1965,hearspeech,0,5,5,16,46,62,16,51,67,prof,school_med
1964,undeclared,1434,758,2192,0,0,0,1434,758,2192,aggr,misc
1964,total,4011,1718,5729,4193,763,4956,8204,2481,10685,aggr,total
1964,unaffliated,0,0,0,81,13,94,81,13,94,dept,dept
1964,biophys,0,0,0,9,2,11,9,2,11,physci,school_hs
