year,id,undergrad_men,undergrad_women,undergrad,graduate_men,graduate_women,graduate,total_men,total_women,total,cat,school,undergrad_ratio,graduate_ratio,total_ratio,undergrad_men_percentage_of_declared,undergrad_women_percentage_of_declared,undergrad_percentage_of_declared,graduate_men_percentage_of_declared,graduate_women_percentage_of_declared,graduate_percentage_of_declared,total_men_percentage_of_declared,total_women_percentage_of_declared,total_percentage_of_declared
1984,mcs,64,46,110,0,0,0,64,46,110,math,school_hs,1.391304348,1,1.391304348,0.034133333,0.034508627,0.034289277,0,0,0,0.009677907,0.014097456,0.011138113
1984,math,20,5,25,50,6,56,71,11,82,math,school_hs,4,8.333333333,6.454545455,0.010666667,0.003750938,0.007793017,0.01183432,0.003586372,0.009494744,0.010736428,0.003371131,0.008302957
1984,mtl,0,0,0,5,10,15,7,14,21,hum,school_hs,1,0.5,0.5,0,0,0,0.001183432,0.005977286,0.002543235,0.001058521,0.00429053,0.002126367
1984,mtlhum,0,0,0,0,0,0,0,0,0,hum,school_hs,1,1,1,0,0,0,0,0,0,0,0,0
1984,music,9,18,27,21,9,30,36,35,71,hum,school_hs,0.5,2.333333333,1.028571429,0.0048,0.013503376,0.008416459,0.004970414,0.005379558,0.00508647,0.005443823,0.010726325,0.007189145
1984,musichum,0,0,0,0,0,0,0,0,0,hum,school_hs,1,1,1,0,0,0,0,0,0,0,0,0
1984,phil,27,13,40,17,6,23,48,23,71,hum,school_hs,2.076923077,2.833333333,2.086956522,0.0144,0.009752438,0.012468828,0.004023669,0.003586372,0.003899627,0.00725843,0.007048728,0.007189145
1984,philhum,0,0,0,0,0,0,0,0,0,hum,school_hs,1,1,1,0,0,0,0,0,0,0,0,0
1984,philrelig,1,1,2,0,0,0,1,1,2,hum,school_hs,1,1,1,0.000533333,0.000750188,0.000623441,0,0,0,0.000151217,0.000306466,0.000202511
1984,physics,45,5,50,103,18,121,168,27,195,physci,school_hs,9,5.722222222,6.222222222,0.024,0.003750938,0.015586035,0.024378698,0.010759115,0.020515429,0.025404506,0.008274594,0.019744836
1984,polisci,83,50,133,31,23,54,122,77,199,socsci,school_hs,1.66,1.347826087,1.584415584,0.044266667,0.037509377,0.041458853,0.007337278,0.013747759,0.009155646,0.018448511,0.023597916,0.020149858
1984,psych,44,59,103,21,31,52,67,94,161,socsci,school_hs,0.745762712,0.677419355,0.712765957,0.023466667,0.044261065,0.032107232,0.004970414,0.018529588,0.008816548,0.010131559,0.028807846,0.016302147
1984,publpol,16,13,29,0,0,0,16,13,29,socsci,school_hs,1.230769231,1,1.230769231,0.008533333,0.009752438,0.0090399,0,0,0,0.002419477,0.003984064,0.002936412
1984,religst,1,1,2,5,5,10,7,9,16,hum,school_hs,1,1,0.777777778,0.000533333,0.000750188,0.000623441,0.001183432,0.002988643,0.00169549,0.001058521,0.002758198,0.001620089
1984,relighum,0,0,0,1,0,1,1,0,1,hum,school_hs,1,1,1,0,0,0,0.000236686,0,0.000169549,0.000151217,0,0.000101256
1984,rees,0,0,0,0,0,0,0,0,0,hum,school_hs,1,1,1,0,0,0,0,0,0,0,0,0
1984,slavic,3,4,7,1,2,3,4,7,11,hum,school_hs,0.75,0.5,0.571428571,0.0016,0.00300075,0.002182045,0.000236686,0.001195457,0.000508647,0.000604869,0.002145265,0.001113811
1984,slavichum,0,0,0,0,1,1,0,1,1,hum,school_hs,1,0,0,0,0,0,0,0.000597729,0.000169549,0,0.000306466,0.000101256
1984,soc,16,26,42,23,22,45,46,63,109,socsci,school_hs,0.615384615,1.045454545,0.73015873,0.008533333,0.019504876,0.013092269,0.005443787,0.01315003,0.007629705,0.006955996,0.019307386,0.011036857
1984,spanport,4,6,10,4,12,16,10,21,31,hum,school_hs,0.666666667,0.333333333,0.476190476,0.002133333,0.004501125,0.003117207,0.000946746,0.007172744,0.002712784,0.001512173,0.006435795,0.003138923
1984,spanhum,0,0,0,0,0,0,0,0,0,hum,school_hs,1,1,1,0,0,0,0,0,0,0,0,0
1984,stats,0,0,0,37,12,49,42,13,55,math,school_hs,1,3.083333333,3.230769231,0,0,0,0.008757396,0.007172744,0.008307901,0.006351127,0.003984064,0.005569056
1984,school_law,0,0,0,323,207,530,324,210,534,dept,dept,1,1.560386473,1.542857143,0,0,0,0.076449704,0.123729827,0.08986097,0.048994405,0.064357953,0.054070474
1984,law,0,0,0,313,202,515,314,205,519,prof,school_law,1,1.54950495,1.531707317,0,0,0,0.07408284,0.120741184,0.087317735,0.047482232,0.062825621,0.05255164
1984,lawbiz,0,0,0,10,5,15,10,5,15,prof,school_law,1,2,2,0,0,0,0.002366864,0.002988643,0.002543235,0.001512173,0.001532332,0.001518834
1984,school_med,14,8,22,305,198,503,343,217,560,dept,dept,1.75,1.54040404,1.580645161,0.007466667,0.0060015,0.006857855,0.072189349,0.118350269,0.085283147,0.051867534,0.066503218,0.056703119
1984,bioc,0,0,0,13,1,14,22,3,25,prof,school_med,1,13,7.333333333,0,0,0,0.003076923,0.000597729,0.002373686,0.003326781,0.000919399,0.002531389
1984,cellbio,0,0,0,2,0,2,3,0,3,prof,school_med,1,1,1,0,0,0,0.000473373,0,0.000339098,0.000453652,0,0.000303767
1984,gene,0,0,0,4,3,7,8,4,12,prof,school_med,1,1.333333333,2,0,0,0,0.000946746,0.001793186,0.001186843,0.001209738,0.001225866,0.001215067
1984,medmicrobio,14,8,22,4,13,17,20,22,42,prof,school_med,1.75,0.307692308,0.909090909,0.007466667,0.0060015,0.006857855,0.000946746,0.007770472,0.002882333,0.003024346,0.006742262,0.004252734
1984,pharma,0,0,0,7,5,12,7,8,15,prof,school_med,1,1.4,0.875,0,0,0,0.001656805,0.002988643,0.002034588,0.001058521,0.002451732,0.001518834
1984,physio,0,0,0,3,8,11,4,11,15,prof,school_med,1,0.375,0.363636364,0,0,0,0.000710059,0.004781829,0.001865039,0.000604869,0.003371131,0.001518834
1984,med,0,0,0,263,136,399,269,136,405,prof,school_med,1,1.933823529,1.977941176,0,0,0,0.062248521,0.081291094,0.067650051,0.040677454,0.041679436,0.041008505
1984,hrp,0,0,0,1,1,2,1,2,3,prof,school_med,1,1,0.5,0,0,0,0.000236686,0.000597729,0.000339098,0.000151217,0.000612933,0.000303767
1984,hearspeech,0,0,0,4,3,7,5,3,8,prof,school_med,1,1.333333333,1.666666667,0,0,0,0.000946746,0.001793186,0.001186843,0.000756086,0.000919399,0.000810045
1984,phystherapy,0,0,0,4,28,32,4,28,32,prof,school_med,1,0.142857143,0.142857143,0,0,0,0.000946746,0.016736402,0.005425568,0.000604869,0.00858106,0.003240178
1984,biophys,0,0,0,5,0,5,6,1,7,physci,school_hs,1,1,6,0,0,0,0.001183432,0,0.000847745,0.000907304,0.000306466,0.000708789
1984,cbio,0,0,0,7,6,13,9,10,19,prof,school_med,1,1.166666667,0.9,0,0,0,0.001656805,0.003586372,0.002204137,0.001360956,0.003064664,0.001923856
1984,gradspec,0,0,0,2,0,2,7,1,8,inter,misc,1,1,7,0,0,0,0.000473373,0,0.000339098,0.001058521,0.000306466,0.000810045
1984,hydro,0,0,0,0,0,0,0,0,0,physci,school_es,1,1,1,0,0,0,0,0,0,0,0,0
1984,biomedin,0,0,0,3,1,4,3,1,4,prof,school_med,1,3,3,0,0,0,0.000710059,0.000597729,0.000678196,0.000453652,0.000306466,0.000405022
1984,nepr,0,0,0,11,10,21,14,11,25,prof,school_med,1,1.1,1.272727273,0,0,0,0.00260355,0.005977286,0.003560529,0.002117042,0.003371131,0.002531389
1984,sts,1,0,1,0,0,0,1,0,1,inter,school_hs,1,1,1,0.000533333,0,0.000311721,0,0,0,0.000151217,0,0.000101256
1984,business,0,0,0,539,180,719,544,181,725,prof,school_biz,1,2.994444444,3.005524862,0,0,0,0.127573964,0.107591154,0.121905731,0.082262211,0.055470426,0.073410288
1984,educ,0,0,0,139,220,359,181,286,467,hum,school_educ,1,0.631818182,0.632867133,0,0,0,0.032899408,0.131500299,0.060868091,0.027370331,0.087649402,0.047286351
1984,declared,1875,1333,3208,4225,1673,5898,6613,3263,9876,aggr,misc,1.40660165,2.525403467,2.02666258,1,1,1,1,1,1,1,1,1
1983,undeclared,1896,1511,3407,0,0,0,1896,1511,3407,aggr,misc,1.254798147,1,1.254798147,1.030434783,1.156082632,1.082618367,0,0,0,0.285327314,0.477409163,0.347298675
1983,total,3736,2818,6554,4197,1590,5787,8541,4676,13217,aggr,total,1.325762952,2.639622642,1.826561163,2.030434783,2.156082632,2.082618367,1,1,1,1.285327314,1.477409163,1.347298675
1983,school_biz,0,0,0,545,169,714,551,170,721,dept,dept,1,3.224852071,3.241176471,0,0,0,0.129854658,0.106289308,0.12337999,0.082919488,0.05371248,0.073496432
1983,business,0,0,0,545,169,714,551,170,721,prof,school_biz,1,3.224852071,3.241176471,0,0,0,0.129854658,0.106289308,0.12337999,0.082919488,0.05371248,0.073496432
1983,school_es,82,44,126,158,50,208,290,112,402,dept,dept,1.863636364,3.16,2.589285714,0.044565217,0.033664881,0.040038132,0.037645938,0.031446541,0.03594263,0.043641836,0.035387046,0.040978593
1983,appes,16,22,38,24,11,35,61,39,100,engr,school_es,0.727272727,2.181818182,1.564102564,0.008695652,0.016832441,0.012074992,0.00571837,0.006918239,0.006048039,0.009179834,0.012322275,0.01019368
1983,geo,25,10,35,35,16,51,75,34,109,physci,school_es,2.5,2.1875,2.205882353,0.013586957,0.007651109,0.011121703,0.00833929,0.010062893,0.008812856,0.011286682,0.010742496,0.011111111
1983,geophys,2,3,5,54,20,74,63,26,89,physci,school_es,0.666666667,2.7,2.423076923,0.001086957,0.002295333,0.001588815,0.012866333,0.012578616,0.012787282,0.009480813,0.00821485,0.009072375
1983,petrolengr,39,9,48,45,3,48,91,13,104,engr,school_es,4.333333333,15,7,0.021195652,0.006885998,0.015252622,0.010721944,0.001886792,0.008294453,0.013694507,0.004107425,0.010601427
1983,school_educ,0,0,0,149,213,362,201,278,481,dept,dept,1,0.699530516,0.723021583,0,0,0,0.035501549,0.133962264,0.062554,0.030248307,0.087835703,0.0490316
1983,educ,0,0,0,149,213,362,201,278,481,hum,school_educ,1,0.699530516,0.723021583,0,0,0,0.035501549,0.133962264,0.062554,0.030248307,0.087835703,0.0490316
1983,school_engr,523,180,703,1628,239,1867,2363,436,2799,dept,dept,2.905555556,6.811715481,5.419724771,0.28423913,0.137719969,0.223387353,0.387896116,0.150314465,0.322619665,0.355605719,0.137756714,0.285321101
1983,aa,0,0,0,161,15,176,179,16,195,engr,school_engr,1,10.73333333,11.1875,0,0,0,0.038360734,0.009433962,0.030412995,0.026937547,0.005055292,0.019877676
1983,appmech,0,0,0,1,0,1,2,0,2,physci,school_hs,1,1,1,0,0,0,0.000238265,0,0.000172801,0.000300978,0,0.000203874
1983,chemeng,35,14,49,65,15,80,111,30,141,engr,school_engr,2.5,4.333333333,3.7,0.019021739,0.010711553,0.015570384,0.015487253,0.009433962,0.013824088,0.016704289,0.009478673,0.014373089
1983,ce,23,20,43,170,24,194,216,48,264,engr,school_engr,1.15,7.083333333,4.5,0.0125,0.015302219,0.013663807,0.040505123,0.01509434,0.033523415,0.032505643,0.015165877,0.026911315
1983,ee,195,32,227,530,46,576,806,82,888,engr,school_engr,6.09375,11.52173913,9.829268293,0.105978261,0.02448355,0.072132189,0.126280677,0.028930818,0.099533437,0.121294206,0.025908373,0.090519878
1983,engr_es,0,0,0,73,9,82,107,13,120,engr,school_engr,1,8.111111111,8.230769231,0,0,0,0.017393376,0.005660377,0.014169691,0.016102333,0.004107425,0.012232416
1983,genengr,20,10,30,0,0,0,20,10,30,engr,school_engr,2,1,2,0.010869565,0.007651109,0.009532888,0,0,0,0.003009782,0.003159558,0.003058104
1983,ie,110,65,175,87,24,111,200,89,289,engr,school_engr,1.692307692,3.625,2.247191011,0.059782609,0.049732211,0.055608516,0.020729092,0.01509434,0.019180923,0.030097818,0.028120063,0.029459735
1983,matsci,3,2,5,118,41,159,134,44,178,engr,school_engr,1.5,2.87804878,3.045454545,0.001630435,0.001530222,0.001588815,0.02811532,0.025786164,0.027475376,0.020165538,0.013902054,0.01814475
1983,me,137,37,174,346,36,382,510,75,585,engr,school_engr,3.702702703,9.611111111,6.8,0.074456522,0.028309105,0.055290753,0.082439838,0.022641509,0.066010022,0.076749436,0.023696682,0.059633028
1983,opsres,0,0,0,77,29,106,78,29,107,math,school_engr,1,2.655172414,2.689655172,0,0,0,0.018346438,0.018238994,0.018316917,0.011738149,0.009162717,0.010907238
1983,school_hs,1220,1075,2295,1055,500,1555,2516,1724,4240,dept,dept,1.134883721,2.11,1.459396752,0.663043478,0.822494262,0.729265968,0.251370026,0.314465409,0.26870572,0.378630549,0.544707741,0.432212029
1983,aaas,2,2,4,0,0,0,2,2,4,hum,school_hs,1,1,1,0.001086957,0.001530222,0.001271052,0,0,0,0.000300978,0.000631912,0.000407747
1983,amstud,13,13,26,0,0,0,13,13,26,hum,school_hs,1,1,1,0.007065217,0.009946442,0.008261837,0,0,0,0.001956358,0.004107425,0.002650357
1983,anthro,8,16,24,16,19,35,27,46,73,socsci,school_hs,0.5,0.842105263,0.586956522,0.004347826,0.012241775,0.007626311,0.003812247,0.011949686,0.006048039,0.004063205,0.014533965,0.007441386
1983,appphys,0,0,0,100,11,111,110,11,121,physci,school_hs,1,9.090909091,10,0,0,0,0.023826543,0.006918239,0.019180923,0.0165538,0.003475513,0.012334353
1983,art,11,32,43,8,11,19,25,46,71,hum,school_hs,0.34375,0.727272727,0.543478261,0.005978261,0.02448355,0.013663807,0.001906123,0.006918239,0.003283221,0.003762227,0.014533965,0.007237513
1983,chinese,3,2,5,5,4,9,9,10,19,hum,school_hs,1.5,1.25,0.9,0.001630435,0.001530222,0.001588815,0.001191327,0.002515723,0.00155521,0.001354402,0.003159558,0.001936799
1983,japanese,2,0,2,0,4,4,6,5,11,hum,school_hs,1,0,1.2,0.001086957,0,0.000635526,0,0.002515723,0.000691204,0.000902935,0.001579779,0.001121305
1983,bio,153,125,278,62,38,100,234,168,402,physci,school_hs,1.224,1.631578947,1.392857143,0.083152174,0.095638868,0.0883381,0.014772457,0.023899371,0.017280111,0.035214447,0.053080569,0.040978593
1983,chem,54,20,74,117,30,147,178,50,228,physci,school_hs,2.7,3.9,3.56,0.029347826,0.015302219,0.023514458,0.027877055,0.018867925,0.025401763,0.026787058,0.015797788,0.02324159
1983,classics,10,11,21,8,5,13,19,18,37,hum,school_hs,0.909090909,1.6,1.055555556,0.005434783,0.00841622,0.006673022,0.001906123,0.003144654,0.002246414,0.002859293,0.005687204,0.003771662
1983,classicshum,0,0,0,0,0,0,0,0,0,hum,school_hs,1,1,1,0,0,0,0,0,0,0,0,0
1983,comm,28,39,67,33,37,70,81,97,178,hum,school_hs,0.717948718,0.891891892,0.835051546,0.015217391,0.029839327,0.021290118,0.007862759,0.02327044,0.012096077,0.012189616,0.030647709,0.01814475
1983,complit,0,0,0,6,7,13,8,10,18,hum,school_hs,1,0.857142857,0.8,0,0,0,0.001429593,0.004402516,0.002246414,0.001203913,0.003159558,0.001834862
1983,complhum,0,0,0,0,0,0,0,0,0,hum,school_hs,1,1,1,0,0,0,0,0,0,0,0,0
1983,cs,0,0,0,169,44,213,195,50,245,engr,school_engr,1,3.840909091,3.9,0,0,0,0.040266857,0.027672956,0.036806636,0.029345372,0.015797788,0.024974516
1983,drama,8,4,12,7,3,10,16,8,24,hum,school_hs,2,2.333333333,2,0.004347826,0.003060444,0.003813155,0.001667858,0.001886792,0.001728011,0.002407825,0.002527646,0.002446483
1983,dramahum,0,0,0,0,0,0,2,0,2,hum,school_hs,1,1,1,0,0,0,0,0,0,0.000300978,0,0.000203874
1983,eastasn,1,2,3,8,10,18,9,12,21,hum,school_hs,0.5,0.8,0.75,0.000543478,0.001530222,0.000953289,0.001906123,0.006289308,0.00311042,0.001354402,0.003791469,0.002140673
1983,econ,282,128,410,91,24,115,399,157,556,socsci,school_hs,2.203125,3.791666667,2.541401274,0.15326087,0.0979342,0.130282809,0.021682154,0.01509434,0.019872127,0.060045147,0.049605055,0.05667686
1983,english,67,109,176,29,35,64,107,159,266,hum,school_hs,0.614678899,0.828571429,0.672955975,0.036413043,0.083397093,0.055926279,0.006909697,0.022012579,0.011059271,0.016102333,0.050236967,0.027115189
1983,enghum,0,0,0,0,0,0,0,1,1,hum,school_hs,1,1,0,0,0,0,0,0,0,0,0.000315956,0.000101937
1983,engfrenlit,0,1,1,0,0,0,0,1,1,hum,school_hs,0,1,0,0,0.000765111,0.000317763,0,0,0,0,0.000315956,0.000101937
1983,engitalit,0,2,2,0,0,0,0,2,2,hum,school_hs,0,1,0,0,0.001530222,0.000635526,0,0,0,0,0.000631912,0.000203874
1983,enggerlit,0,0,0,0,0,0,0,0,0,hum,school_hs,1,1,1,0,0,0,0,0,0,0,0,0
1983,engspnlit,0,2,2,0,0,0,0,2,2,hum,school_hs,0,1,0,0,0.001530222,0.000635526,0,0,0,0,0.000631912,0.000203874
1983,foodres,0,0,0,27,7,34,32,10,42,physci,school_hs,1,3.857142857,3.2,0,0,0,0.006433167,0.004402516,0.005875238,0.004815651,0.003159558,0.004281346
1983,french,4,8,12,4,7,11,9,18,27,hum,school_hs,0.5,0.571428571,0.5,0.002173913,0.006120888,0.003813155,0.000953062,0.004402516,0.001900812,0.001354402,0.005687204,0.002752294
1983,italian,1,7,8,0,1,1,1,8,9,hum,school_hs,0.142857143,0,0.125,0.000543478,0.005355777,0.002542104,0,0.000628931,0.000172801,0.000150489,0.002527646,0.000917431
1983,frenchenglit,0,0,0,0,0,0,0,0,0,hum,school_hs,1,1,1,0,0,0,0,0,0,0,0,0
1983,frenchitalit,0,1,1,0,0,0,0,1,1,hum,school_hs,0,1,0,0,0.000765111,0.000317763,0,0,0,0,0.000315956,0.000101937
1983,frenchhum,0,0,0,1,0,1,2,0,2,hum,school_hs,1,1,1,0,0,0,0.000238265,0,0.000172801,0.000300978,0,0.000203874
1983,german,7,3,10,8,7,15,16,11,27,hum,school_hs,2.333333333,1.142857143,1.454545455,0.003804348,0.002295333,0.003177629,0.001906123,0.004402516,0.002592017,0.002407825,0.003475513,0.002752294
1983,germanhum,0,0,0,0,0,0,1,0,1,hum,school_hs,1,1,1,0,0,0,0,0,0,0.000150489,0,0.000101937
1983,history,74,74,148,38,25,63,131,110,241,hum,school_hs,1,1.52,1.190909091,0.040217391,0.05661821,0.047028916,0.009054086,0.01572327,0.01088647,0.019714071,0.034755134,0.024566769
1983,histhum,0,0,0,1,0,1,4,3,7,hum,school_hs,1,1,1.333333333,0,0,0,0.000238265,0,0.000172801,0.000601956,0.000947867,0.000713558
1983,humbio,80,175,255,0,0,0,80,175,255,inter,school_hs,0.457142857,1,0.457142857,0.043478261,0.133894415,0.081029552,0,0,0,0.012039127,0.055292259,0.025993884
1983,humsp,6,17,23,0,0,0,6,17,23,hum,school_hs,0.352941176,1,0.352941176,0.00326087,0.013006886,0.007308548,0,0,0,0.000902935,0.005371248,0.002344546
1983,idm,11,7,18,0,0,0,11,7,18,inter,school_hs,1.571428571,1,1.571428571,0.005978261,0.005355777,0.005719733,0,0,0,0.00165538,0.00221169,0.001834862
1983,ips,0,0,0,1,1,2,1,1,2,inter,school_hs,1,1,1,0,0,0,0.000238265,0.000628931,0.000345602,0.000150489,0.000315956,0.000203874
1983,ir,50,53,103,0,0,0,50,53,103,socsci,school_hs,0.943396226,1,0.943396226,0.027173913,0.04055088,0.032729584,0,0,0,0.007524454,0.016745656,0.01049949
1983,italenglit,0,0,0,0,0,0,0,0,0,hum,school_hs,1,1,1,0,0,0,0,0,0,0,0,0
1983,italfrenlit,0,0,0,0,0,0,0,0,0,hum,school_hs,1,1,1,0,0,0,0,0,0,0,0,0
1983,latinam,0,1,1,8,6,14,9,8,17,hum,school_hs,0,1.333333333,1.125,0,0.000765111,0.000317763,0.001906123,0.003773585,0.002419215,0.001354402,0.002527646,0.001732926
1983,linguist,11,9,20,13,9,22,28,24,52,socsci,school_hs,1.222222222,1.444444444,1.166666667,0.005978261,0.006885998,0.006355259,0.003097451,0.005660377,0.003801624,0.004213695,0.007582938,0.005300714
1983,mcs,54,26,80,0,0,0,54,26,80,math,school_hs,2.076923077,1,2.076923077,0.029347826,0.019892884,0.025421036,0,0,0,0.008126411,0.00821485,0.008154944
1983,math,21,6,27,47,5,52,68,11,79,math,school_hs,3.5,9.4,6.181818182,0.011413043,0.004590666,0.0085796,0.011198475,0.003144654,0.008985658,0.010233258,0.003475513,0.008053007
1983,mtl,0,0,0,4,11,15,6,15,21,hum,school_hs,1,0.363636364,0.4,0,0,0,0.000953062,0.006918239,0.002592017,0.000902935,0.004739336,0.002140673
1983,mtlhum,0,0,0,0,0,0,0,1,1,hum,school_hs,1,1,0,0,0,0,0,0,0,0,0.000315956,0.000101937
1983,music,13,13,26,20,19,39,43,38,81,hum,school_hs,1,1.052631579,1.131578947,0.007065217,0.009946442,0.008261837,0.004765309,0.011949686,0.006739243,0.006471031,0.012006319,0.008256881
1983,musichum,0,0,0,0,0,0,0,0,0,hum,school_hs,1,1,1,0,0,0,0,0,0,0,0,0
1983,phil,16,5,21,16,5,21,38,13,51,hum,school_hs,3.2,3.2,2.923076923,0.008695652,0.003825555,0.006673022,0.003812247,0.003144654,0.003628823,0.005718585,0.004107425,0.005198777
1983,philhum,0,0,0,0,0,0,0,0,0,hum,school_hs,1,1,1,0,0,0,0,0,0,0,0,0
1983,philrelig,8,0,8,0,0,0,8,0,8,hum,school_hs,1,1,1,0.004347826,0,0.002542104,0,0,0,0.001203913,0,0.000815494
1983,physics,41,5,46,96,17,113,155,26,181,physci,school_hs,8.2,5.647058824,5.961538462,0.022282609,0.003825555,0.014617096,0.022873481,0.010691824,0.019526525,0.023325809,0.00821485,0.018450561
1983,polisci,99,48,147,27,20,47,136,70,206,socsci,school_hs,2.0625,1.35,1.942857143,0.053804348,0.036725325,0.046711153,0.006433167,0.012578616,0.008121652,0.020466516,0.022116904,0.020998981
1983,psych,49,68,117,22,25,47,73,93,166,socsci,school_hs,0.720588235,0.88,0.784946237,0.026630435,0.052027544,0.037178265,0.005241839,0.01572327,0.008121652,0.010985704,0.029383886,0.016921509
1983,publpol,12,11,23,0,0,0,12,11,23,socsci,school_hs,1.090909091,1,1.090909091,0.006521739,0.00841622,0.007308548,0,0,0,0.001805869,0.003475513,0.002344546
1983,religst,4,2,6,5,2,7,10,7,17,hum,school_hs,2,2.5,1.428571429,0.002173913,0.001530222,0.001906578,0.001191327,0.001257862,0.001209608,0.001504891,0.00221169,0.001732926
1983,relighum,0,0,0,0,0,0,0,0,0,hum,school_hs,1,1,1,0,0,0,0,0,0,0,0,0
1983,rees,0,0,0,0,0,0,0,0,0,hum,school_hs,1,1,1,0,0,0,0,0,0,0,0,0
1983,slavic,1,4,5,0,5,5,2,10,12,hum,school_hs,0.25,0,0.2,0.000543478,0.003060444,0.001588815,0,0.003144654,0.000864006,0.000300978,0.003159558,0.001223242
1983,slavichum,0,0,0,0,0,0,0,1,1,hum,school_hs,1,1,0,0,0,0,0,0,0,0,0.000315956,0.000101937
1983,soc,14,20,34,22,23,45,42,54,96,socsci,school_hs,0.7,0.956521739,0.777777778,0.007608696,0.015302219,0.01080394,0.005241839,0.014465409,0.00777605,0.006320542,0.017061611,0.009785933
1983,spanport,1,4,5,2,10,12,6,20,26,hum,school_hs,0.25,0.2,0.3,0.000543478,0.003060444,0.001588815,0.000476531,0.006289308,0.002073613,0.000902935,0.006319115,0.002650357
1983,spanhum,0,0,0,0,0,0,1,0,1,hum,school_hs,1,1,1,0,0,0,0,0,0,0.000150489,0,0.000101937
1983,stats,1,0,1,34,13,47,41,14,55,math,school_hs,1,2.615384615,2.928571429,0.000543478,0,0.000317763,0.008101025,0.008176101,0.008121652,0.006170053,0.004423381,0.005606524
1983,school_law,0,0,0,346,183,529,346,184,530,dept,dept,1,1.890710383,1.880434783,0,0,0,0.082439838,0.11509434,0.091411785,0.052069225,0.058135861,0.054026504
1983,law,0,0,0,333,177,510,333,178,511,prof,school_law,1,1.881355932,1.870786517,0,0,0,0.079342387,0.111320755,0.088128564,0.050112867,0.056240126,0.052089704
1983,lawbiz,0,0,0,13,6,19,13,6,19,prof,school_law,1,2.166666667,2.166666667,0,0,0,0.003097451,0.003773585,0.003283221,0.001956358,0.001895735,0.001936799
1983,school_med,15,7,22,294,222,516,337,241,578,dept,dept,2.142857143,1.324324324,1.398340249,0.008152174,0.005355777,0.006990785,0.070050036,0.139622642,0.089165371,0.050714823,0.07614534,0.05891947
1983,bioc,0,0,0,11,1,12,22,3,25,prof,school_med,1,11,7.333333333,0,0,0,0.00262092,0.000628931,0.002073613,0.00331076,0.000947867,0.00254842
1983,gene,0,0,0,5,3,8,8,5,13,prof,school_med,1,1.666666667,1.6,0,0,0,0.001191327,0.001886792,0.001382409,0.001203913,0.001579779,0.001325178
1983,medmicrobio,15,7,22,5,10,15,20,19,39,prof,school_med,2.142857143,0.5,1.052631579,0.008152174,0.005355777,0.006990785,0.001191327,0.006289308,0.002592017,0.003009782,0.00600316,0.003975535
